meter_name,read_at,unit,value
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),12/07/2021 00:00:00 +1000,kWh,98.3
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),13/07/2021 00:00:00 +1000,kWh,101.4
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),14/07/2021 00:00:00 +1000,kWh,89.6
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),15/07/2021 00:00:00 +1000,kWh,134.7
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),16/07/2021 00:00:00 +1000,kWh,179.1
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),17/07/2021 00:00:00 +1000,kWh,58.5
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),18/07/2021 00:00:00 +1000,kWh,74.6
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),19/07/2021 00:00:00 +1000,kWh,92.2
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),20/07/2021 00:00:00 +1000,kWh,124.5
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),21/07/2021 00:00:00 +1000,kWh,109.1
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),22/07/2021 00:00:00 +1000,kWh,181.3
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),23/07/2021 00:00:00 +1000,kWh,116.9
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),24/07/2021 00:00:00 +1000,kWh,81.0
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),25/07/2021 00:00:00 +1000,kWh,64.9
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),26/07/2021 00:00:00 +1000,kWh,106.7
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),27/07/2021 00:00:00 +1000,kWh,99.3
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),28/07/2021 00:00:00 +1000,kWh,152.3
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),29/07/2021 00:00:00 +1000,kWh,162.7
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),30/07/2021 00:00:00 +1000,kWh,96.3
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),31/07/2021 00:00:00 +1000,kWh,86.1
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),01/08/2021 00:00:00 +1000,kWh,71.7
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),02/08/2021 00:00:00 +1000,kWh,156.7
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),03/08/2021 00:00:00 +1000,kWh,78.6
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),04/08/2021 00:00:00 +1000,kWh,122.3
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),05/08/2021 00:00:00 +1000,kWh,112.3
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),06/08/2021 00:00:00 +1000,kWh,90.1
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),07/08/2021 00:00:00 +1000,kWh,71.4
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),08/08/2021 00:00:00 +1000,kWh,59.2
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),09/08/2021 00:00:00 +1000,kWh,97.2
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),10/08/2021 00:00:00 +1000,kWh,103.0
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),11/08/2021 00:00:00 +1000,kWh,155.9
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),12/08/2021 00:00:00 +1000,kWh,156.8
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),13/08/2021 00:00:00 +1000,kWh,116.0
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),14/08/2021 00:00:00 +1000,kWh,72.1
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),15/08/2021 00:00:00 +1000,kWh,72.5
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),16/08/2021 00:00:00 +1000,kWh,96.7
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),17/08/2021 00:00:00 +1000,kWh,134.3
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),18/08/2021 00:00:00 +1000,kWh,159.7
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),19/08/2021 00:00:00 +1000,kWh,141.5
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),20/08/2021 00:00:00 +1000,kWh,119.8
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),21/08/2021 00:00:00 +1000,kWh,70.3
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),22/08/2021 00:00:00 +1000,kWh,55.5
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),23/08/2021 00:00:00 +1000,kWh,112.7
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),24/08/2021 00:00:00 +1000,kWh,93.6
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),25/08/2021 00:00:00 +1000,kWh,135.0
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),26/08/2021 00:00:00 +1000,kWh,141.9
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),27/08/2021 00:00:00 +1000,kWh,132.9
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),28/08/2021 00:00:00 +1000,kWh,79.1
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),29/08/2021 00:00:00 +1000,kWh,70.9
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),30/08/2021 00:00:00 +1000,kWh,92.1
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),31/08/2021 00:00:00 +1000,kWh,89.7
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),01/09/2021 00:00:00 +1000,kWh,179.3
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),02/09/2021 00:00:00 +1000,kWh,138.8
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),03/09/2021 00:00:00 +1000,kWh,148.3
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),04/09/2021 00:00:00 +1000,kWh,74.4
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),05/09/2021 00:00:00 +1000,kWh,88.1
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),06/09/2021 00:00:00 +1000,kWh,104.8
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),07/09/2021 00:00:00 +1000,kWh,100.6
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),08/09/2021 00:00:00 +1000,kWh,138.1
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),09/09/2021 00:00:00 +1000,kWh,136.4
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),10/09/2021 00:00:00 +1000,kWh,85.1
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),11/09/2021 00:00:00 +1000,kWh,65.0
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),12/09/2021 00:00:00 +1000,kWh,65.4
Sub Meter - UBI: Building NP - NP2.006 (Tenant: BNNT),13/09/2021 00:00:00 +1000,kWh,102.6
Sub Meter - UBI: Building NP - General light and power DB,01/04/2020 00:00:00 +1100,,
Sub Meter - UBI: Building NP - General light and power DB,02/04/2020 00:00:00 +1100,,
Sub Meter - UBI: Building NP - General light and power DB,03/04/2020 00:00:00 +1100,,
Sub Meter - UBI: Building NP - General light and power DB,04/04/2020 00:00:00 +1100,,
Sub Meter - UBI: Building NP - General light and power DB,05/04/2020 00:00:00 +1100,,
Sub Meter - UBI: Building NP - General light and power DB,06/04/2020 00:00:00 +1000,,
Sub Meter - UBI: Building NP - General light and power DB,07/04/2020 00:00:00 +1000,,
Sub Meter - UBI: Building NP - General light and power DB,08/04/2020 00:00:00 +1000,,
Sub Meter - UBI: Building NP - General light and power DB,09/04/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,10/04/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,11/04/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,12/04/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,13/04/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,14/04/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,15/04/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,16/04/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,17/04/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,18/04/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,19/04/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,20/04/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,21/04/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,22/04/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,23/04/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,24/04/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,25/04/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,26/04/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,27/04/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,28/04/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,29/04/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,30/04/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,01/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,02/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,03/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,04/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,05/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,06/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,07/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,08/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,09/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,10/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,11/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,12/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,13/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,14/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,15/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,16/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,17/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,18/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,19/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,20/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,21/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,22/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,23/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,24/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,25/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,26/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,27/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,28/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,29/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,30/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,31/05/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,01/06/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,02/06/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,03/06/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,04/06/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,05/06/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,06/06/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,07/06/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,08/06/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,09/06/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,10/06/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,11/06/2020 00:00:00 +1000,,
Sub Meter - UBI: Building NP - General light and power DB,12/06/2020 00:00:00 +1000,,
Sub Meter - UBI: Building NP - General light and power DB,13/06/2020 00:00:00 +1000,,
Sub Meter - UBI: Building NP - General light and power DB,14/06/2020 00:00:00 +1000,,
Sub Meter - UBI: Building NP - General light and power DB,15/06/2020 00:00:00 +1000,,
Sub Meter - UBI: Building NP - General light and power DB,16/06/2020 00:00:00 +1000,,
Sub Meter - UBI: Building NP - General light and power DB,17/06/2020 00:00:00 +1000,,
Sub Meter - UBI: Building NP - General light and power DB,18/06/2020 00:00:00 +1000,,
Sub Meter - UBI: Building NP - General light and power DB,19/06/2020 00:00:00 +1000,,
Sub Meter - UBI: Building NP - General light and power DB,20/06/2020 00:00:00 +1000,,
Sub Meter - UBI: Building NP - General light and power DB,21/06/2020 00:00:00 +1000,,
Sub Meter - UBI: Building NP - General light and power DB,22/06/2020 00:00:00 +1000,,
Sub Meter - UBI: Building NP - General light and power DB,23/06/2020 00:00:00 +1000,,
Sub Meter - UBI: Building NP - General light and power DB,24/06/2020 00:00:00 +1000,,
Sub Meter - UBI: Building NP - General light and power DB,25/06/2020 00:00:00 +1000,,
Sub Meter - UBI: Building NP - General light and power DB,26/06/2020 00:00:00 +1000,,
Sub Meter - UBI: Building NP - General light and power DB,27/06/2020 00:00:00 +1000,,
Sub Meter - UBI: Building NP - General light and power DB,28/06/2020 00:00:00 +1000,,
Sub Meter - UBI: Building NP - General light and power DB,29/06/2020 00:00:00 +1000,,
Sub Meter - UBI: Building NP - General light and power DB,30/06/2020 00:00:00 +1000,,
Sub Meter - UBI: Building NP - General light and power DB,01/07/2020 00:00:00 +1000,,
Sub Meter - UBI: Building NP - General light and power DB,02/07/2020 00:00:00 +1000,,
Sub Meter - UBI: Building NP - General light and power DB,03/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,04/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,05/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,06/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,07/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,08/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,09/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,10/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,11/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,12/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,13/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,14/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,15/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,16/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,17/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,18/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,19/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,20/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,21/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,22/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,23/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,24/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,25/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,26/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,27/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,28/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,29/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,30/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,31/07/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,01/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,02/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,03/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,04/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,05/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,06/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,07/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,08/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,09/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,10/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,11/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,12/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,13/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,14/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,15/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,16/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,17/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,18/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,19/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,20/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,21/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,22/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,23/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,24/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,25/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,26/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,27/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,28/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,29/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,30/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,31/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,01/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,02/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,03/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,04/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,05/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,06/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,07/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,08/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,09/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,10/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,11/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,12/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,13/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,14/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,15/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,16/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,17/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,18/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,19/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,20/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,21/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,22/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,23/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,24/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,25/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,26/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,27/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,28/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,29/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,30/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,01/10/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,02/10/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,03/10/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,04/10/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,05/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,06/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,07/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,08/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,09/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,10/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,11/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,12/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,13/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,14/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,15/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,16/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,17/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,18/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,19/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,20/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,21/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,22/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,23/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,24/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,25/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,26/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,27/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,28/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,29/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,30/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,31/10/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,01/11/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,02/11/2020 00:00:00 +1100,kWh,0.0
Sub Meter - UBI: Building NP - General light and power DB,03/11/2020 00:00:00 +1100,kWh,0.0
