meter_name,read_at,unit,value
Submeter - UBI: Building NP - Solar generated - Device 1816,02/05/2021 00:00:00 +1000,kWh,82.1
Submeter - UBI: Building NP - Solar generated - Device 1816,03/05/2021 00:00:00 +1000,kWh,59.9
Submeter - UBI: Building NP - Solar generated - Device 1816,04/05/2021 00:00:00 +1000,kWh,34.5
Submeter - UBI: Building NP - Solar generated - Device 1816,05/05/2021 00:00:00 +1000,kWh,78.1
Submeter - UBI: Building NP - Solar generated - Device 1816,06/05/2021 00:00:00 +1000,kWh,88.9
Submeter - UBI: Building NP - Solar generated - Device 1816,07/05/2021 00:00:00 +1000,kWh,70.7
Submeter - UBI: Building NP - Solar generated - Device 1816,08/05/2021 00:00:00 +1000,kWh,87.2
Submeter - UBI: Building NP - Solar generated - Device 1816,09/05/2021 00:00:00 +1000,kWh,102.5
Submeter - UBI: Building NP - Solar generated - Device 1816,10/05/2021 00:00:00 +1000,kWh,38.0
Submeter - UBI: Building NP - Solar generated - Device 1816,11/05/2021 00:00:00 +1000,kWh,35.1
Submeter - UBI: Building NP - Solar generated - Device 1816,12/05/2021 00:00:00 +1000,kWh,93.6
Submeter - UBI: Building NP - Solar generated - Device 1816,13/05/2021 00:00:00 +1000,kWh,35.8
Submeter - UBI: Building NP - Solar generated - Device 1816,14/05/2021 00:00:00 +1000,kWh,94.6
Submeter - UBI: Building NP - Solar generated - Device 1816,15/05/2021 00:00:00 +1000,,
Submeter - UBI: Building NP - Solar generated - Device 1816,16/05/2021 00:00:00 +1000,,
Submeter - UBI: Building NP - Solar generated - Device 1816,17/05/2021 00:00:00 +1000,kWh,71.5
Submeter - UBI: Building NP - Solar generated - Device 1816,18/05/2021 00:00:00 +1000,kWh,69.3
Submeter - UBI: Building NP - Solar generated - Device 1816,19/05/2021 00:00:00 +1000,kWh,91.3
Submeter - UBI: Building NP - Solar generated - Device 1816,20/05/2021 00:00:00 +1000,kWh,52.7
Submeter - UBI: Building NP - Solar generated - Device 1816,21/05/2021 00:00:00 +1000,kWh,106.8
Submeter - UBI: Building NP - Solar generated - Device 1816,22/05/2021 00:00:00 +1000,kWh,106.1
Submeter - UBI: Building NP - Solar generated - Device 1816,23/05/2021 00:00:00 +1000,kWh,99.8
Submeter - UBI: Building NP - Solar generated - Device 1816,24/05/2021 00:00:00 +1000,kWh,71.2
Submeter - UBI: Building NP - Solar generated - Device 1816,25/05/2021 00:00:00 +1000,kWh,25.9
Submeter - UBI: Building NP - Solar generated - Device 1816,26/05/2021 00:00:00 +1000,kWh,73.7
Submeter - UBI: Building NP - Solar generated - Device 1816,27/05/2021 00:00:00 +1000,kWh,73.6
Submeter - UBI: Building NP - Solar generated - Device 1816,28/05/2021 00:00:00 +1000,kWh,42.0
Submeter - UBI: Building NP - Solar generated - Device 1816,29/05/2021 00:00:00 +1000,kWh,49.3
Submeter - UBI: Building NP - Solar generated - Device 1816,30/05/2021 00:00:00 +1000,kWh,92.8
Submeter - UBI: Building NP - Solar generated - Device 1816,31/05/2021 00:00:00 +1000,kWh,96.7
Submeter - UBI: Building NP - Solar generated - Device 1816,01/06/2021 00:00:00 +1000,kWh,50.1
Submeter - UBI: Building NP - Solar generated - Device 1816,02/06/2021 00:00:00 +1000,kWh,88.8
Submeter - UBI: Building NP - Solar generated - Device 1816,03/06/2021 00:00:00 +1000,kWh,89.5
Submeter - UBI: Building NP - Solar generated - Device 1816,04/06/2021 00:00:00 +1000,kWh,66.2
Submeter - UBI: Building NP - Solar generated - Device 1816,05/06/2021 00:00:00 +1000,kWh,55.3
Submeter - UBI: Building NP - Solar generated - Device 1816,06/06/2021 00:00:00 +1000,kWh,62.8
Submeter - UBI: Building NP - Solar generated - Device 1816,07/06/2021 00:00:00 +1000,kWh,57.5
Submeter - UBI: Building NP - Solar generated - Device 1816,08/06/2021 00:00:00 +1000,kWh,51.6
Submeter - UBI: Building NP - Solar generated - Device 1816,09/06/2021 00:00:00 +1000,kWh,29.3
Submeter - UBI: Building NP - Solar generated - Device 1816,10/06/2021 00:00:00 +1000,kWh,17.2
Submeter - UBI: Building NP - Solar generated - Device 1816,11/06/2021 00:00:00 +1000,kWh,62.7
Submeter - UBI: Building NP - Solar generated - Device 1816,12/06/2021 00:00:00 +1000,kWh,67.2
Submeter - UBI: Building NP - Solar generated - Device 1816,13/06/2021 00:00:00 +1000,kWh,60.1
Submeter - UBI: Building NP - Solar generated - Device 1816,14/06/2021 00:00:00 +1000,kWh,51.3
Submeter - UBI: Building NP - Solar generated - Device 1816,15/06/2021 00:00:00 +1000,kWh,50.6
Submeter - UBI: Building NP - Solar generated - Device 1816,16/06/2021 00:00:00 +1000,kWh,45.2
Submeter - UBI: Building NP - Solar generated - Device 1816,17/06/2021 00:00:00 +1000,kWh,33.1
Submeter - UBI: Building NP - Solar generated - Device 1816,18/06/2021 00:00:00 +1000,kWh,47.6
Submeter - UBI: Building NP - Solar generated - Device 1816,19/06/2021 00:00:00 +1000,kWh,65.7
Submeter - UBI: Building NP - Solar generated - Device 1816,20/06/2021 00:00:00 +1000,kWh,58.0
Submeter - UBI: Building NP - Solar generated - Device 1816,21/06/2021 00:00:00 +1000,kWh,88.7
Submeter - UBI: Building NP - Solar generated - Device 1816,22/06/2021 00:00:00 +1000,kWh,56.1
Submeter - UBI: Building NP - Solar generated - Device 1816,23/06/2021 00:00:00 +1000,kWh,26.7
Submeter - UBI: Building NP - Solar generated - Device 1816,24/06/2021 00:00:00 +1000,kWh,58.8
Submeter - UBI: Building NP - Solar generated - Device 1816,25/06/2021 00:00:00 +1000,kWh,50.1
Submeter - UBI: Building NP - Solar generated - Device 1816,26/06/2021 00:00:00 +1000,kWh,57.0
Submeter - UBI: Building NP - Solar generated - Device 1816,27/06/2021 00:00:00 +1000,kWh,72.7
Submeter - UBI: Building NP - Solar generated - Device 1816,28/06/2021 00:00:00 +1000,kWh,90.6
Submeter - UBI: Building NP - Solar generated - Device 1816,29/06/2021 00:00:00 +1000,kWh,86.6
Submeter - UBI: Building NP - Solar generated - Device 1816,30/06/2021 00:00:00 +1000,kWh,85.9
Submeter - UBI: Building NP - Solar generated - Device 1816,01/07/2021 00:00:00 +1000,kWh,65.5
Submeter - UBI: Building NP - Solar generated - Device 1816,02/07/2021 00:00:00 +1000,kWh,67.7
Submeter - UBI: Building NP - Solar generated - Device 1816,03/07/2021 00:00:00 +1000,kWh,0.0
Submeter - UBI: Building NP - Solar generated - Device 1816,04/07/2021 00:00:00 +1000,kWh,67.7
Submeter - UBI: Building NP - Solar generated - Device 1816,05/07/2021 00:00:00 +1000,kWh,57.7
Submeter - UBI: Building NP - Solar generated - Device 1816,06/07/2021 00:00:00 +1000,kWh,67.1
Submeter - UBI: Building NP - Solar generated - Device 1816,07/07/2021 00:00:00 +1000,kWh,64.7
Submeter - UBI: Building NP - Solar generated - Device 1816,08/07/2021 00:00:00 +1000,kWh,89.4
Submeter - UBI: Building NP - Solar generated - Device 1816,09/07/2021 00:00:00 +1000,kWh,72.3
Submeter - UBI: Building NP - Solar generated - Device 1816,10/07/2021 00:00:00 +1000,kWh,92.2
Submeter - UBI: Building NP - Solar generated - Device 1816,11/07/2021 00:00:00 +1000,kWh,58.4
Submeter - UBI: Building NP - Solar generated - Device 1816,12/07/2021 00:00:00 +1000,kWh,67.5
Submeter - UBI: Building NP - Solar generated - Device 1816,13/07/2021 00:00:00 +1000,kWh,53.0
Submeter - UBI: Building NP - Solar generated - Device 1816,14/07/2021 00:00:00 +1000,kWh,39.8
Submeter - UBI: Building NP - Solar generated - Device 1816,15/07/2021 00:00:00 +1000,kWh,93.2
Submeter - UBI: Building NP - Solar generated - Device 1816,16/07/2021 00:00:00 +1000,kWh,59.3
Submeter - UBI: Building NP - Solar generated - Device 1816,17/07/2021 00:00:00 +1000,kWh,72.0
Submeter - UBI: Building NP - Solar generated - Device 1816,18/07/2021 00:00:00 +1000,kWh,78.7
Submeter - UBI: Building NP - Solar generated - Device 1816,19/07/2021 00:00:00 +1000,kWh,71.3
Submeter - UBI: Building NP - Solar generated - Device 1816,20/07/2021 00:00:00 +1000,kWh,36.5
Submeter - UBI: Building NP - Solar generated - Device 1816,21/07/2021 00:00:00 +1000,kWh,83.2
Submeter - UBI: Building NP - Solar generated - Device 1816,22/07/2021 00:00:00 +1000,kWh,53.3
Submeter - UBI: Building NP - Solar generated - Device 1816,23/07/2021 00:00:00 +1000,kWh,55.8
Submeter - UBI: Building NP - Solar generated - Device 1816,24/07/2021 00:00:00 +1000,kWh,70.9
Submeter - UBI: Building NP - Solar generated - Device 1816,25/07/2021 00:00:00 +1000,kWh,73.1
Submeter - UBI: Building NP - Solar generated - Device 1816,26/07/2021 00:00:00 +1000,kWh,31.2
Submeter - UBI: Building NP - Solar generated - Device 1816,27/07/2021 00:00:00 +1000,kWh,70.3
Submeter - UBI: Building NP - Solar generated - Device 1816,28/07/2021 00:00:00 +1000,kWh,64.6
Submeter - UBI: Building NP - Solar generated - Device 1816,29/07/2021 00:00:00 +1000,kWh,98.7
Submeter - UBI: Building NP - Solar generated - Device 1816,30/07/2021 00:00:00 +1000,kWh,55.8
Submeter - UBI: Building NP - Solar generated - Device 1816,31/07/2021 00:00:00 +1000,kWh,75.5
Submeter - UBI: Building NP - Solar generated - Device 1816,01/08/2021 00:00:00 +1000,kWh,109.9
Submeter - UBI: Building NP - Solar generated - Device 1816,02/08/2021 00:00:00 +1000,kWh,99.8
Submeter - UBI: Building NP - Solar generated - Device 1816,03/08/2021 00:00:00 +1000,kWh,86.5
Submeter - UBI: Building NP - Solar generated - Device 1816,04/08/2021 00:00:00 +1000,kWh,94.8
Submeter - UBI: Building NP - Solar generated - Device 1816,05/08/2021 00:00:00 +1000,kWh,82.4
Submeter - UBI: Building NP - Solar generated - Device 1816,06/08/2021 00:00:00 +1000,kWh,66.9
Submeter - UBI: Building NP - Solar generated - Device 1816,07/08/2021 00:00:00 +1000,kWh,89.0
Submeter - UBI: Building NP - Solar generated - Device 1816,08/08/2021 00:00:00 +1000,kWh,94.5
Submeter - UBI: Building NP - Solar generated - Device 1816,09/08/2021 00:00:00 +1000,kWh,50.0
Submeter - UBI: Building NP - Solar generated - Device 1816,10/08/2021 00:00:00 +1000,kWh,85.9
Submeter - UBI: Building NP - Solar generated - Device 1816,11/08/2021 00:00:00 +1000,kWh,24.7
Submeter - UBI: Building NP - Solar generated - Device 1816,12/08/2021 00:00:00 +1000,kWh,94.9
Submeter - UBI: Building NP - Solar generated - Device 1816,13/08/2021 00:00:00 +1000,kWh,109.7
Submeter - UBI: Building NP - Solar generated - Device 1816,14/08/2021 00:00:00 +1000,kWh,86.8
Submeter - UBI: Building NP - Solar generated - Device 1816,15/08/2021 00:00:00 +1000,kWh,125.6
Submeter - UBI: Building NP - Solar generated - Device 1816,16/08/2021 00:00:00 +1000,kWh,97.6
Submeter - UBI: Building NP - Solar generated - Device 1816,17/08/2021 00:00:00 +1000,kWh,74.4
Submeter - UBI: Building NP - Solar generated - Device 1816,18/08/2021 00:00:00 +1000,kWh,89.8
Submeter - UBI: Building NP - Solar generated - Device 1816,19/08/2021 00:00:00 +1000,kWh,125.5
Submeter - UBI: Building NP - Solar generated - Device 1816,20/08/2021 00:00:00 +1000,kWh,85.4
Submeter - UBI: Building NP - Solar generated - Device 1816,21/08/2021 00:00:00 +1000,kWh,114.0
Submeter - UBI: Building NP - Solar generated - Device 1816,22/08/2021 00:00:00 +1000,kWh,137.5
Submeter - UBI: Building NP - Solar generated - Device 1816,23/08/2021 00:00:00 +1000,kWh,99.6
Submeter - UBI: Building NP - Solar generated - Device 1816,24/08/2021 00:00:00 +1000,kWh,133.8
Submeter - UBI: Building NP - Solar generated - Device 1816,25/08/2021 00:00:00 +1000,kWh,95.7
Submeter - UBI: Building NP - Solar generated - Device 1816,26/08/2021 00:00:00 +1000,kWh,51.8
Submeter - UBI: Building NP - Solar generated - Device 1816,27/08/2021 00:00:00 +1000,kWh,77.4
Submeter - UBI: Building NP - Solar generated - Device 1816,28/08/2021 00:00:00 +1000,kWh,137.9
Submeter - UBI: Building NP - Solar generated - Device 1816,29/08/2021 00:00:00 +1000,kWh,111.5
Submeter - UBI: Building NP - Solar generated - Device 1816,30/08/2021 00:00:00 +1000,kWh,134.2
Submeter - UBI: Building NP - Solar generated - Device 1816,31/08/2021 00:00:00 +1000,kWh,67.2
Submeter - UBI: Building NP - Solar generated - Device 1816,01/09/2021 00:00:00 +1000,kWh,146.1
Submeter - UBI: Building NP - Solar generated - Device 1816,02/09/2021 00:00:00 +1000,kWh,149.1
Submeter - UBI: Building NP - Solar generated - Device 1816,03/09/2021 00:00:00 +1000,kWh,15.2
Submeter - UBI: Building NP - Solar generated - Device 1816,04/09/2021 00:00:00 +1000,kWh,110.5
Submeter - UBI: Building NP - Solar generated - Device 1816,05/09/2021 00:00:00 +1000,kWh,108.7
Submeter - UBI: Building NP - Solar generated - Device 1816,06/09/2021 00:00:00 +1000,kWh,147.3
Submeter - UBI: Building NP - Solar generated - Device 1816,07/09/2021 00:00:00 +1000,kWh,107.2
Submeter - UBI: Building NP - Solar generated - Device 1816,08/09/2021 00:00:00 +1000,kWh,166.1
Submeter - UBI: Building NP - Solar generated - Device 1816,09/09/2021 00:00:00 +1000,kWh,152.5
Submeter - UBI: Building NP - Solar generated - Device 1816,10/09/2021 00:00:00 +1000,kWh,93.0
Submeter - UBI: Building NP - Solar generated - Device 1816,11/09/2021 00:00:00 +1000,kWh,64.5
Submeter - UBI: Building NP - Solar generated - Device 1816,12/09/2021 00:00:00 +1000,kWh,146.2
Submeter - UBI: Building NP - Solar generated - Device 1816,13/09/2021 00:00:00 +1000,kWh,132.8
Submeter - UBI: Building NP - Solar generated - Device 1817,01/04/2020 00:00:00 +1100,,
Submeter - UBI: Building NP - Solar generated - Device 1817,02/04/2020 00:00:00 +1100,,
Submeter - UBI: Building NP - Solar generated - Device 1817,03/04/2020 00:00:00 +1100,,
Submeter - UBI: Building NP - Solar generated - Device 1817,04/04/2020 00:00:00 +1100,,
Submeter - UBI: Building NP - Solar generated - Device 1817,05/04/2020 00:00:00 +1100,,
Submeter - UBI: Building NP - Solar generated - Device 1817,06/04/2020 00:00:00 +1000,,
Submeter - UBI: Building NP - Solar generated - Device 1817,07/04/2020 00:00:00 +1000,,
Submeter - UBI: Building NP - Solar generated - Device 1817,08/04/2020 00:00:00 +1000,,
Submeter - UBI: Building NP - Solar generated - Device 1817,09/04/2020 00:00:00 +1000,kWh,85.7
Submeter - UBI: Building NP - Solar generated - Device 1817,10/04/2020 00:00:00 +1000,kWh,0.1
Submeter - UBI: Building NP - Solar generated - Device 1817,11/04/2020 00:00:00 +1000,kWh,195.4
Submeter - UBI: Building NP - Solar generated - Device 1817,12/04/2020 00:00:00 +1000,kWh,55.9
Submeter - UBI: Building NP - Solar generated - Device 1817,13/04/2020 00:00:00 +1000,kWh,0.2
Submeter - UBI: Building NP - Solar generated - Device 1817,14/04/2020 00:00:00 +1000,kWh,143.1
Submeter - UBI: Building NP - Solar generated - Device 1817,15/04/2020 00:00:00 +1000,kWh,101.9
Submeter - UBI: Building NP - Solar generated - Device 1817,16/04/2020 00:00:00 +1000,kWh,89.9
Submeter - UBI: Building NP - Solar generated - Device 1817,17/04/2020 00:00:00 +1000,kWh,82.2
Submeter - UBI: Building NP - Solar generated - Device 1817,18/04/2020 00:00:00 +1000,kWh,67.9
Submeter - UBI: Building NP - Solar generated - Device 1817,19/04/2020 00:00:00 +1000,kWh,113.7
Submeter - UBI: Building NP - Solar generated - Device 1817,20/04/2020 00:00:00 +1000,kWh,88.5
Submeter - UBI: Building NP - Solar generated - Device 1817,21/04/2020 00:00:00 +1000,kWh,99.8
Submeter - UBI: Building NP - Solar generated - Device 1817,22/04/2020 00:00:00 +1000,kWh,68.5
Submeter - UBI: Building NP - Solar generated - Device 1817,23/04/2020 00:00:00 +1000,kWh,62.7
Submeter - UBI: Building NP - Solar generated - Device 1817,24/04/2020 00:00:00 +1000,kWh,112.4
Submeter - UBI: Building NP - Solar generated - Device 1817,25/04/2020 00:00:00 +1000,kWh,74.8
Submeter - UBI: Building NP - Solar generated - Device 1817,26/04/2020 00:00:00 +1000,kWh,80.0
Submeter - UBI: Building NP - Solar generated - Device 1817,27/04/2020 00:00:00 +1000,kWh,81.9
Submeter - UBI: Building NP - Solar generated - Device 1817,28/04/2020 00:00:00 +1000,kWh,89.1
Submeter - UBI: Building NP - Solar generated - Device 1817,29/04/2020 00:00:00 +1000,kWh,22.6
Submeter - UBI: Building NP - Solar generated - Device 1817,30/04/2020 00:00:00 +1000,kWh,74.5
Submeter - UBI: Building NP - Solar generated - Device 1817,01/05/2020 00:00:00 +1000,kWh,80.4
Submeter - UBI: Building NP - Solar generated - Device 1817,02/05/2020 00:00:00 +1000,kWh,83.2
Submeter - UBI: Building NP - Solar generated - Device 1817,03/05/2020 00:00:00 +1000,kWh,56.6
Submeter - UBI: Building NP - Solar generated - Device 1817,04/05/2020 00:00:00 +1000,kWh,58.2
Submeter - UBI: Building NP - Solar generated - Device 1817,05/05/2020 00:00:00 +1000,kWh,100.3
Submeter - UBI: Building NP - Solar generated - Device 1817,06/05/2020 00:00:00 +1000,kWh,78.8
Submeter - UBI: Building NP - Solar generated - Device 1817,07/05/2020 00:00:00 +1000,kWh,40.9
Submeter - UBI: Building NP - Solar generated - Device 1817,08/05/2020 00:00:00 +1000,kWh,69.5
Submeter - UBI: Building NP - Solar generated - Device 1817,09/05/2020 00:00:00 +1000,kWh,56.6
Submeter - UBI: Building NP - Solar generated - Device 1817,10/05/2020 00:00:00 +1000,kWh,74.9
Submeter - UBI: Building NP - Solar generated - Device 1817,11/05/2020 00:00:00 +1000,kWh,80.1
Submeter - UBI: Building NP - Solar generated - Device 1817,12/05/2020 00:00:00 +1000,kWh,70.1
Submeter - UBI: Building NP - Solar generated - Device 1817,13/05/2020 00:00:00 +1000,kWh,74.0
Submeter - UBI: Building NP - Solar generated - Device 1817,14/05/2020 00:00:00 +1000,kWh,76.4
Submeter - UBI: Building NP - Solar generated - Device 1817,15/05/2020 00:00:00 +1000,kWh,76.3
Submeter - UBI: Building NP - Solar generated - Device 1817,16/05/2020 00:00:00 +1000,kWh,86.0
Submeter - UBI: Building NP - Solar generated - Device 1817,17/05/2020 00:00:00 +1000,kWh,83.9
Submeter - UBI: Building NP - Solar generated - Device 1817,18/05/2020 00:00:00 +1000,kWh,80.3
Submeter - UBI: Building NP - Solar generated - Device 1817,19/05/2020 00:00:00 +1000,kWh,36.8
Submeter - UBI: Building NP - Solar generated - Device 1817,20/05/2020 00:00:00 +1000,kWh,87.7
Submeter - UBI: Building NP - Solar generated - Device 1817,21/05/2020 00:00:00 +1000,kWh,68.9
Submeter - UBI: Building NP - Solar generated - Device 1817,22/05/2020 00:00:00 +1000,kWh,46.9
Submeter - UBI: Building NP - Solar generated - Device 1817,23/05/2020 00:00:00 +1000,kWh,50.3
Submeter - UBI: Building NP - Solar generated - Device 1817,24/05/2020 00:00:00 +1000,kWh,53.9
Submeter - UBI: Building NP - Solar generated - Device 1817,25/05/2020 00:00:00 +1000,kWh,74.4
Submeter - UBI: Building NP - Solar generated - Device 1817,26/05/2020 00:00:00 +1000,kWh,60.2
Submeter - UBI: Building NP - Solar generated - Device 1817,27/05/2020 00:00:00 +1000,kWh,63.6
Submeter - UBI: Building NP - Solar generated - Device 1817,28/05/2020 00:00:00 +1000,kWh,51.1
Submeter - UBI: Building NP - Solar generated - Device 1817,29/05/2020 00:00:00 +1000,kWh,65.9
Submeter - UBI: Building NP - Solar generated - Device 1817,30/05/2020 00:00:00 +1000,kWh,63.1
Submeter - UBI: Building NP - Solar generated - Device 1817,31/05/2020 00:00:00 +1000,kWh,53.2
Submeter - UBI: Building NP - Solar generated - Device 1817,01/06/2020 00:00:00 +1000,kWh,46.8
Submeter - UBI: Building NP - Solar generated - Device 1817,02/06/2020 00:00:00 +1000,kWh,49.5
Submeter - UBI: Building NP - Solar generated - Device 1817,03/06/2020 00:00:00 +1000,kWh,50.6
Submeter - UBI: Building NP - Solar generated - Device 1817,04/06/2020 00:00:00 +1000,kWh,61.7
Submeter - UBI: Building NP - Solar generated - Device 1817,05/06/2020 00:00:00 +1000,kWh,63.3
Submeter - UBI: Building NP - Solar generated - Device 1817,06/06/2020 00:00:00 +1000,kWh,27.5
Submeter - UBI: Building NP - Solar generated - Device 1817,07/06/2020 00:00:00 +1000,kWh,43.2
Submeter - UBI: Building NP - Solar generated - Device 1817,08/06/2020 00:00:00 +1000,kWh,51.0
Submeter - UBI: Building NP - Solar generated - Device 1817,09/06/2020 00:00:00 +1000,kWh,61.7
Submeter - UBI: Building NP - Solar generated - Device 1817,10/06/2020 00:00:00 +1000,kWh,63.3
Submeter - UBI: Building NP - Solar generated - Device 1817,11/06/2020 00:00:00 +1000,kWh,55.0
Submeter - UBI: Building NP - Solar generated - Device 1817,12/06/2020 00:00:00 +1000,kWh,58.4
Submeter - UBI: Building NP - Solar generated - Device 1817,13/06/2020 00:00:00 +1000,kWh,4.7
Submeter - UBI: Building NP - Solar generated - Device 1817,14/06/2020 00:00:00 +1000,kWh,39.8
Submeter - UBI: Building NP - Solar generated - Device 1817,15/06/2020 00:00:00 +1000,kWh,42.3
Submeter - UBI: Building NP - Solar generated - Device 1817,16/06/2020 00:00:00 +1000,kWh,37.1
Submeter - UBI: Building NP - Solar generated - Device 1817,17/06/2020 00:00:00 +1000,kWh,45.6
Submeter - UBI: Building NP - Solar generated - Device 1817,18/06/2020 00:00:00 +1000,kWh,54.8
Submeter - UBI: Building NP - Solar generated - Device 1817,19/06/2020 00:00:00 +1000,kWh,47.7
Submeter - UBI: Building NP - Solar generated - Device 1817,20/06/2020 00:00:00 +1000,kWh,53.2
Submeter - UBI: Building NP - Solar generated - Device 1817,21/06/2020 00:00:00 +1000,kWh,38.4
Submeter - UBI: Building NP - Solar generated - Device 1817,22/06/2020 00:00:00 +1000,kWh,44.5
Submeter - UBI: Building NP - Solar generated - Device 1817,23/06/2020 00:00:00 +1000,kWh,51.4
Submeter - UBI: Building NP - Solar generated - Device 1817,24/06/2020 00:00:00 +1000,kWh,34.2
Submeter - UBI: Building NP - Solar generated - Device 1817,25/06/2020 00:00:00 +1000,kWh,41.2
Submeter - UBI: Building NP - Solar generated - Device 1817,26/06/2020 00:00:00 +1000,kWh,57.5
Submeter - UBI: Building NP - Solar generated - Device 1817,27/06/2020 00:00:00 +1000,kWh,52.6
Submeter - UBI: Building NP - Solar generated - Device 1817,28/06/2020 00:00:00 +1000,kWh,57.8
Submeter - UBI: Building NP - Solar generated - Device 1817,29/06/2020 00:00:00 +1000,kWh,58.1
Submeter - UBI: Building NP - Solar generated - Device 1817,30/06/2020 00:00:00 +1000,kWh,53.0
Submeter - UBI: Building NP - Solar generated - Device 1817,01/07/2020 00:00:00 +1000,kWh,57.1
Submeter - UBI: Building NP - Solar generated - Device 1817,02/07/2020 00:00:00 +1000,kWh,55.3
Submeter - UBI: Building NP - Solar generated - Device 1817,03/07/2020 00:00:00 +1000,kWh,26.8
Submeter - UBI: Building NP - Solar generated - Device 1817,04/07/2020 00:00:00 +1000,kWh,58.0
Submeter - UBI: Building NP - Solar generated - Device 1817,05/07/2020 00:00:00 +1000,kWh,42.8
Submeter - UBI: Building NP - Solar generated - Device 1817,06/07/2020 00:00:00 +1000,kWh,39.5
Submeter - UBI: Building NP - Solar generated - Device 1817,07/07/2020 00:00:00 +1000,kWh,32.4
Submeter - UBI: Building NP - Solar generated - Device 1817,08/07/2020 00:00:00 +1000,kWh,63.0
Submeter - UBI: Building NP - Solar generated - Device 1817,09/07/2020 00:00:00 +1000,kWh,61.1
Submeter - UBI: Building NP - Solar generated - Device 1817,10/07/2020 00:00:00 +1000,kWh,57.2
Submeter - UBI: Building NP - Solar generated - Device 1817,11/07/2020 00:00:00 +1000,kWh,27.4
Submeter - UBI: Building NP - Solar generated - Device 1817,12/07/2020 00:00:00 +1000,kWh,51.9
Submeter - UBI: Building NP - Solar generated - Device 1817,13/07/2020 00:00:00 +1000,kWh,50.3
Submeter - UBI: Building NP - Solar generated - Device 1817,14/07/2020 00:00:00 +1000,kWh,45.0
Submeter - UBI: Building NP - Solar generated - Device 1817,15/07/2020 00:00:00 +1000,kWh,62.2
Submeter - UBI: Building NP - Solar generated - Device 1817,16/07/2020 00:00:00 +1000,kWh,58.7
Submeter - UBI: Building NP - Solar generated - Device 1817,17/07/2020 00:00:00 +1000,kWh,57.9
Submeter - UBI: Building NP - Solar generated - Device 1817,18/07/2020 00:00:00 +1000,kWh,48.6
Submeter - UBI: Building NP - Solar generated - Device 1817,19/07/2020 00:00:00 +1000,kWh,60.1
Submeter - UBI: Building NP - Solar generated - Device 1817,20/07/2020 00:00:00 +1000,kWh,62.7
Submeter - UBI: Building NP - Solar generated - Device 1817,21/07/2020 00:00:00 +1000,kWh,59.3
Submeter - UBI: Building NP - Solar generated - Device 1817,22/07/2020 00:00:00 +1000,kWh,60.7
Submeter - UBI: Building NP - Solar generated - Device 1817,23/07/2020 00:00:00 +1000,kWh,49.4
Submeter - UBI: Building NP - Solar generated - Device 1817,24/07/2020 00:00:00 +1000,kWh,80.0
Submeter - UBI: Building NP - Solar generated - Device 1817,25/07/2020 00:00:00 +1000,kWh,78.6
Submeter - UBI: Building NP - Solar generated - Device 1817,26/07/2020 00:00:00 +1000,kWh,38.4
Submeter - UBI: Building NP - Solar generated - Device 1817,27/07/2020 00:00:00 +1000,kWh,58.5
Submeter - UBI: Building NP - Solar generated - Device 1817,28/07/2020 00:00:00 +1000,kWh,53.9
Submeter - UBI: Building NP - Solar generated - Device 1817,29/07/2020 00:00:00 +1000,kWh,82.9
Submeter - UBI: Building NP - Solar generated - Device 1817,30/07/2020 00:00:00 +1000,kWh,80.5
Submeter - UBI: Building NP - Solar generated - Device 1817,31/07/2020 00:00:00 +1000,kWh,86.5
Submeter - UBI: Building NP - Solar generated - Device 1817,01/08/2020 00:00:00 +1000,kWh,88.5
Submeter - UBI: Building NP - Solar generated - Device 1817,02/08/2020 00:00:00 +1000,kWh,88.4
Submeter - UBI: Building NP - Solar generated - Device 1817,03/08/2020 00:00:00 +1000,kWh,71.4
Submeter - UBI: Building NP - Solar generated - Device 1817,04/08/2020 00:00:00 +1000,kWh,68.4
Submeter - UBI: Building NP - Solar generated - Device 1817,05/08/2020 00:00:00 +1000,kWh,73.9
Submeter - UBI: Building NP - Solar generated - Device 1817,06/08/2020 00:00:00 +1000,kWh,81.0
Submeter - UBI: Building NP - Solar generated - Device 1817,07/08/2020 00:00:00 +1000,kWh,41.9
Submeter - UBI: Building NP - Solar generated - Device 1817,08/08/2020 00:00:00 +1000,kWh,38.7
Submeter - UBI: Building NP - Solar generated - Device 1817,09/08/2020 00:00:00 +1000,kWh,73.6
Submeter - UBI: Building NP - Solar generated - Device 1817,10/08/2020 00:00:00 +1000,kWh,98.3
Submeter - UBI: Building NP - Solar generated - Device 1817,11/08/2020 00:00:00 +1000,kWh,84.0
Submeter - UBI: Building NP - Solar generated - Device 1817,12/08/2020 00:00:00 +1000,kWh,93.6
Submeter - UBI: Building NP - Solar generated - Device 1817,13/08/2020 00:00:00 +1000,kWh,78.5
Submeter - UBI: Building NP - Solar generated - Device 1817,14/08/2020 00:00:00 +1000,kWh,42.1
Submeter - UBI: Building NP - Solar generated - Device 1817,15/08/2020 00:00:00 +1000,kWh,75.2
Submeter - UBI: Building NP - Solar generated - Device 1817,16/08/2020 00:00:00 +1000,kWh,81.6
Submeter - UBI: Building NP - Solar generated - Device 1817,17/08/2020 00:00:00 +1000,kWh,107.2
Submeter - UBI: Building NP - Solar generated - Device 1817,18/08/2020 00:00:00 +1000,kWh,106.4
