dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1618268400,2021-04-12 23:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.88,283.73,283.65,288.061,1018,,,86,1.5,20,,,,,0,800,Clear,sky is clear,01d
1618272000,2021-04-13 00:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.81,284.26,285.85,288.15,1017,,,77,3.6,20,,,,,0,800,Clear,sky is clear,01d
1618275600,2021-04-13 01:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,288.49,285.7,287.45,289.361,1016,,,71,4.1,30,,,,,0,800,Clear,sky is clear,01d
1618279200,2021-04-13 02:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,289.65,286.3,288.65,291.261,1015,,,57,4.1,20,,,,,100,804,Clouds,overcast clouds,04d
1618282800,2021-04-13 03:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,291.58,287.57,289.55,293.71,1012,,,51,5.1,10,,,,,100,804,Clouds,overcast clouds,04d
1618286400,2021-04-13 04:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,292.25,286.75,290.05,293.75,1011,,,39,6.2,360,,,,,100,804,Clouds,overcast clouds,04d
1618290000,2021-04-13 05:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,292.15,287.42,290.05,293.25,1011,,,45,5.7,360,,,,,0,800,Clear,sky is clear,01d
1618293600,2021-04-13 06:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,292.3,288.51,290.45,293.15,1010,,,47,4.6,10,,,,,0,800,Clear,sky is clear,01d
1618297200,2021-04-13 07:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,291.95,286.75,290.15,292.75,1009,,,39,5.7,360,,,,,0,800,Clear,sky is clear,01d
1618300800,2021-04-13 08:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,290.88,286.03,289.82,292.04,1008,,,47,5.7,360,,,,,100,804,Clouds,overcast clouds,04n
1618304400,2021-04-13 09:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,291.28,286.1,290.37,292.15,1009,,,41,5.7,360,,,,,100,804,Clouds,overcast clouds,04n
1618308000,2021-04-13 10:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,291.14,286.84,290.37,292.04,1009,,,43,4.6,360,,,,,100,804,Clouds,overcast clouds,04n
1618311600,2021-04-13 11:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,291.74,287.13,290.37,292.59,1009,,,37,4.6,350,,,,,0,800,Clear,sky is clear,01n
1618315200,2021-04-13 12:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,291.6,286.34,290.37,292.59,1009,,,44,6.2,350,,,,,0,800,Clear,sky is clear,01n
1618318800,2021-04-13 13:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,291.31,286.95,290.37,292.05,1008,,,42,4.63,360,0.5,,,,90,500,Rain,light rain,10n
1618322400,2021-04-13 14:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,291.64,287.57,290.93,293.424,1007,,,40,4.1,360,,,,,100,804,Clouds,overcast clouds,04n
1618326000,2021-04-13 15:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,292.6,288.91,291.48,293.45,1007,,,38,3.6,360,,,,,100,804,Clouds,overcast clouds,04n
1618329600,2021-04-13 16:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,292.12,287.78,290.75,293.424,1006,,,35,4.1,320,,,,,100,804,Clouds,overcast clouds,04n
1618333200,2021-04-13 17:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,290.91,288.3,288.75,293.71,1005,,,48,2.6,360,0.25,,,,0,500,Rain,light rain,10n
1618336800,2021-04-13 18:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,291.41,290.23,289.75,293.15,1005,,,51,1,330,,,,,0,800,Clear,sky is clear,01n
1618340400,2021-04-13 19:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,289.29,287.07,286.45,293.15,1007,,,77,4.1,280,,,,,0,800,Clear,sky is clear,01n
1618344000,2021-04-13 20:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.86,284.37,285.93,289.82,1008,,,74,5.1,310,,,,,100,804,Clouds,overcast clouds,04n
1618347600,2021-04-13 21:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.8,285.29,286.15,289.82,1008,,,73,3.6,320,,,,,100,804,Clouds,overcast clouds,04d
1618351200,2021-04-13 22:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,288.46,284.61,287.04,290.37,1008,,,65,5.1,310,,,,,100,804,Clouds,overcast clouds,04d
1618354800,2021-04-13 23:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,290.24,284.22,288.71,291.48,1009,,,58,8.2,310,,,,,0,800,Clear,sky is clear,01d
1618358400,2021-04-14 00:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,291.04,283.81,288.25,293.71,1009,,,59,10.3,300,,,,,0,800,Clear,sky is clear,01d
1618362000,2021-04-14 01:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,292.23,284.6,288.869,294.82,1009,,,54,10.8,290,,,,,0,800,Clear,sky is clear,01d
1618365600,2021-04-14 02:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,292.76,285.78,289.65,294.75,1009,,,47,9.3,290,,,,,68,803,Clouds,broken clouds,04d
1618369200,2021-04-14 03:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,292.62,285.48,290.05,294.25,1009,,,50,9.8,280,,,,,68,803,Clouds,broken clouds,04d
1618372800,2021-04-14 04:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,292.36,285.24,289.05,294.26,1009,,,51,9.8,280,,,,,68,803,Clouds,broken clouds,04d
1618376400,2021-04-14 05:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,292.36,287.63,290.223,294.26,1010,,,54,6.7,250,,,,,0,800,Clear,sky is clear,01d
1618380000,2021-04-14 06:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,291.54,286.4,288.71,293.71,1010,,,56,7.2,270,,,,,0,800,Clear,sky is clear,01d
1618383600,2021-04-14 07:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,290.21,285.49,287.59,292.59,1011,,,62,6.7,250,,,,,0,800,Clear,sky is clear,01d
1618387200,2021-04-14 08:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,289.07,285.66,287.55,290.523,1012,,,64,4.6,270,,,,,50,800,Clear,sky is clear,01n
1618390800,2021-04-14 09:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.77,285.71,285.37,290.523,1013,,,75,3.1,280,,,,,50,800,Clear,sky is clear,01n
1618394400,2021-04-14 10:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.93,285.77,284.82,289.223,1014,,,83,2.1,320,,,,,50,800,Clear,sky is clear,01n
1618398000,2021-04-14 11:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.19,284.87,284.26,288.71,1014,,,84,2.1,330,,,,,0,800,Clear,sky is clear,01n
1618401600,2021-04-14 12:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.86,284.21,284.05,288.242,1014,,,79,2.1,300,,,,,0,800,Clear,sky is clear,01n
1618405200,2021-04-14 13:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.86,281.79,284.26,288.442,1014,,,65,4.6,280,,,,,0,800,Clear,sky is clear,01n
1618408800,2021-04-14 14:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.73,283.46,284.25,288.15,1014,,,74,2.6,300,,,,,29,802,Clouds,scattered clouds,03n
1618412400,2021-04-14 15:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.01,283.31,284.25,288.15,1014,,,71,3.1,280,,,,,29,802,Clouds,scattered clouds,03n
1618416000,2021-04-14 16:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.25,285.57,284.45,287.739,1014,,,74,0.5,280,,,,,29,802,Clouds,scattered clouds,03n
1618419600,2021-04-14 17:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.77,284.73,284.15,288.237,1013,,,76,1,320,,,,,0,800,Clear,sky is clear,01n
1618423200,2021-04-14 18:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.2,284.81,284.15,288.237,1013,,,74,1.5,260,,,,,0,800,Clear,sky is clear,01n
1618426800,2021-04-14 19:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.39,285.3,285.37,288.237,1013,,,72,1,320,,,,,0,800,Clear,sky is clear,01n
1618430400,2021-04-14 20:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.06,282.77,283.85,288.275,1014,,,73,4.1,310,,,,,86,804,Clouds,overcast clouds,04n
1618434000,2021-04-14 21:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.06,282.37,283.85,288.275,1014,,,72,4.6,300,,,,,86,804,Clouds,overcast clouds,04d
1618437600,2021-04-14 22:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.18,283.55,285.93,288.275,1014,,,68,4.6,310,,,,,86,804,Clouds,overcast clouds,04d
1618441200,2021-04-14 23:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,288.26,283.31,286.15,289.85,1014,,,60,6.2,310,,,,,0,800,Clear,sky is clear,01d
1618444800,2021-04-15 00:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,289.89,283.66,287.65,292.04,1014,,,56,8.2,290,,,,,0,800,Clear,sky is clear,01d
1618448400,2021-04-15 01:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,290.32,284.76,288.15,291.75,1014,,,54,7.2,280,,,,,0,800,Clear,sky is clear,01d
1618452000,2021-04-15 02:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,291.72,285.01,289.15,293.71,1014,,,49,8.8,280,,,,,69,803,Clouds,broken clouds,04d
1618455600,2021-04-15 03:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,291.98,285.67,288.95,294.26,1016,,,43,7.7,270,,,,,69,803,Clouds,broken clouds,04d
1618459200,2021-04-15 04:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,290.26,285.82,286.48,293.15,1013,,,77,7.7,270,,,,,69,803,Clouds,broken clouds,04d
1618462800,2021-04-15 05:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,289.43,285.4,287.35,291.48,1015,,,65,5.7,280,,,,,0,800,Clear,sky is clear,01d
1618466400,2021-04-15 06:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,289.87,285.07,287.85,291.15,1014,,,62,6.7,280,,,,,0,800,Clear,sky is clear,01d
1618470000,2021-04-15 07:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,289.06,285.83,285.75,290.37,1014,,,80,5.7,240,,,,,0,800,Clear,sky is clear,01d
1618473600,2021-04-15 08:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.29,285.21,284.85,289.26,1015,,,77,3.1,250,,,,,9,800,Clear,sky is clear,01n
1618477200,2021-04-15 09:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.39,284.63,284.25,288.592,1016,,,81,2.6,260,,,,,9,800,Clear,sky is clear,01n
1618480800,2021-04-15 10:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.25,283.4,284.26,288.592,1017,,,81,4.1,260,,,,,9,800,Clear,sky is clear,01n
1618484400,2021-04-15 11:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.78,283.46,283.65,288.271,1018,,,80,3.1,260,0.33,,,,0,500,Rain,light rain,10n
1618488000,2021-04-15 12:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.76,284.28,284.25,288.271,1018,,,83,2.1,260,0.33,,,,0,500,Rain,light rain,10n
1618491600,2021-04-15 13:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.03,282.53,283.71,288.271,1018,,,80,3.1,260,0.33,,,,0,500,Rain,light rain,10n
1618495200,2021-04-15 14:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.87,280.93,281.48,287.358,1019,,,76,3.1,260,,,,,61,803,Clouds,broken clouds,04n
1618498800,2021-04-15 15:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.61,280.75,281.48,287.358,1020,,,71,2.6,270,,,,,61,803,Clouds,broken clouds,04n
1618502400,2021-04-15 16:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.48,280.95,280.93,287.358,1020,,,71,2.1,270,,,,,61,803,Clouds,broken clouds,04n
1618506000,2021-04-15 17:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.43,280.97,280.65,287.59,1020,,,73,2.1,260,,,,,0,800,Clear,sky is clear,01n
1618509600,2021-04-15 18:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.05,281.01,280.45,287.317,1020,,,75,1.5,280,,,,,0,800,Clear,sky is clear,01n
1618513200,2021-04-15 19:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.51,281.61,281.55,287.317,1021,,,76,1.5,270,,,,,0,800,Clear,sky is clear,01n
1618516800,2021-04-15 20:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.13,280.69,281.48,287.363,1021,,,75,2.1,260,,,,,96,804,Clouds,overcast clouds,04n
1618520400,2021-04-15 21:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.27,280.78,281.48,287.04,1022,,,73,2.1,270,,,,,96,804,Clouds,overcast clouds,04d
1618524000,2021-04-15 22:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.86,280.71,282.04,287.04,1022,,,63,2.6,270,,,,,96,804,Clouds,overcast clouds,04d
1618527600,2021-04-15 23:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.16,282.21,283.15,287.868,1023,,,62,2.6,260,,,,,0,800,Clear,sky is clear,01d
1618531200,2021-04-16 00:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.47,283.22,284.65,287.868,1024,,,58,3.1,250,,,,,0,800,Clear,sky is clear,01d
1618534800,2021-04-16 01:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.84,284.53,286.768,288.71,1024,,,52,3.1,240,,,,,0,800,Clear,sky is clear,01d
1618538400,2021-04-16 02:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.98,284.35,285.37,289.82,1024,,,52,3.6,250,,,,,21,801,Clouds,few clouds,02d
1618542000,2021-04-16 03:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,288.22,285.28,285.93,289.82,1023,,,51,2.6,210,,,,,21,801,Clouds,few clouds,02d
1618545600,2021-04-16 04:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,288.51,285.27,286.15,290.37,1022,,,51,3.1,210,,,,,21,801,Clouds,few clouds,02d
1618549200,2021-04-16 05:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,288.21,285.1,286.15,289.82,1023,,,48,2.6,220,,,,,0,800,Clear,sky is clear,01d
1618552800,2021-04-16 06:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.75,284.92,285.75,289.26,1023,,,61,3.1,180,,,,,0,800,Clear,sky is clear,01d
1618556400,2021-04-16 07:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.38,284.42,286.48,288.15,1023,,,60,3.1,170,,,,,0,800,Clear,sky is clear,01d
1618560000,2021-04-16 08:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.59,284.74,284.8,287.59,1023,,,63,1.5,180,,,,,4,800,Clear,sky is clear,01n
1618563600,2021-04-16 09:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.97,283.67,283.95,287.59,1025,,,65,2.1,210,,,,,4,800,Clear,sky is clear,01n
1618567200,2021-04-16 10:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.64,282.73,283.71,287.59,1024,,,61,2.6,240,,,,,4,800,Clear,sky is clear,01n
1618570800,2021-04-16 11:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.5,282.52,283.45,287.59,1024,,,60,2.6,240,,,,,0,800,Clear,sky is clear,01n
1618574400,2021-04-16 12:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.51,281.99,283.15,287.59,1025,,,56,3.1,230,,,,,0,800,Clear,sky is clear,01n
1618578000,2021-04-16 13:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.99,283.03,282.59,287.59,1025,,,60,1,270,,,,,0,800,Clear,sky is clear,01n
1618581600,2021-04-16 14:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.96,281.44,282.59,287.59,1025,,,58,3.1,240,,,,,3,800,Clear,sky is clear,01n
1618585200,2021-04-16 15:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.09,283.2,282.59,287.59,1025,,,61,1,270,,,,,3,800,Clear,sky is clear,01n
1618588800,2021-04-16 16:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.75,282.02,281.79,287.59,1025,,,61,2.1,290,,,,,3,800,Clear,sky is clear,01n
1618592400,2021-04-16 17:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.7,281.97,282.04,287.1,1025,,,61,2.1,260,,,,,0,800,Clear,sky is clear,01n
1618596000,2021-04-16 18:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.82,282.06,282.04,287.59,1025,,,60,2.1,300,,,,,0,800,Clear,sky is clear,01n
1618599600,2021-04-16 19:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.67,282.4,282.04,287.59,1025,,,62,1.5,300,,,,,0,800,Clear,sky is clear,01n
1618603200,2021-04-16 20:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.42,282.49,282.04,287.59,1024,,,63,1,320,,,,,34,802,Clouds,scattered clouds,03n
1618606800,2021-04-16 21:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.28,281.6,282.59,287.354,1024,,,64,2.1,310,,,,,34,802,Clouds,scattered clouds,03d
1618610400,2021-04-16 22:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.83,282.68,282.59,287.59,1024,,,64,1.5,300,,,,,34,802,Clouds,scattered clouds,03d
1618614000,2021-04-16 23:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.52,283.38,284.35,288.15,1025,,,60,3.1,290,,,,,0,800,Clear,sky is clear,01d
1618617600,2021-04-17 00:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.98,285.33,286.75,288.71,1024,,,57,2.6,310,,,,,0,800,Clear,sky is clear,01d
1618621200,2021-04-17 01:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,288.78,284.72,286.48,290.37,1025,,,48,4.1,250,,,,,0,800,Clear,sky is clear,01d
1618624800,2021-04-17 02:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,289.62,286.25,287.59,291.227,1024,,,51,3.6,260,,,,,54,803,Clouds,broken clouds,04d
1618628400,2021-04-17 03:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,289.88,285.71,288.15,291.48,1023,,,43,4.1,260,,,,,54,803,Clouds,broken clouds,04d
1618632000,2021-04-17 04:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,290.28,286.53,288.727,291.48,1023,,,43,3.6,190,,,,,54,803,Clouds,broken clouds,04d
1618635600,2021-04-17 05:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,290.25,288.09,288.25,292.04,1022,,,45,1.5,200,,,,,0,800,Clear,sky is clear,01d
1618639200,2021-04-17 06:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,290.4,287.56,288.432,292.04,1022,,,46,2.6,270,,,,,0,800,Clear,sky is clear,01d
1618642800,2021-04-17 07:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,290.06,286.78,288.432,291.48,1022,,,51,3.6,250,,,,,0,800,Clear,sky is clear,01d
1618646400,2021-04-17 08:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,288.5,286.07,286.48,289.82,1023,,,59,2.6,210,,,,,100,804,Clouds,overcast clouds,04n
1618650000,2021-04-17 09:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.98,285.13,285.93,289.702,1023,,,66,3.6,260,,,,,100,804,Clouds,overcast clouds,04n
1618653600,2021-04-17 10:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.57,285.02,285.55,289.702,1023,,,67,3.1,270,,,,,100,804,Clouds,overcast clouds,04n
1618657200,2021-04-17 11:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.31,284.68,283.85,289.26,1023,,,77,2.1,280,,,,,0,800,Clear,sky is clear,01n
1618660800,2021-04-17 12:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.47,283.96,283.15,289.26,1024,,,84,2.1,310,,,,,0,800,Clear,sky is clear,01n
1618664400,2021-04-17 13:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.17,283.63,283.15,288.957,1023,,,85,2.1,300,,,,,0,800,Clear,sky is clear,01n
1618668000,2021-04-17 14:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.97,282.99,283.71,287.631,1023,,,84,2.6,270,,,,,5,800,Clear,sky is clear,01n
1618671600,2021-04-17 15:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.17,284.36,283.35,287.631,1023,,,84,1,290,,,,,5,800,Clear,sky is clear,01n
1618675200,2021-04-17 16:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.12,283.52,282.85,287.631,1022,,,84,2.1,310,,,,,5,800,Clear,sky is clear,01n
1618678800,2021-04-17 17:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.75,282.58,283.15,288.15,1022,,,89,3.1,300,,,,,0,800,Clear,sky is clear,01n
1618682400,2021-04-17 18:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.79,282.5,283.15,287.4,1022,,,86,3.1,310,,,,,0,800,Clear,sky is clear,01n
1618686000,2021-04-17 19:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.76,282.34,283.15,287.59,1022,,,91,3.6,300,,,,,0,800,Clear,sky is clear,01n
1618689600,2021-04-17 20:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.04,283.74,282.924,287.59,1022,,,91,2.1,310,,,,,83,803,Clouds,broken clouds,04n
1618693200,2021-04-17 21:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.17,283.47,282.924,287.59,1022,,,89,2.6,310,,,,,83,803,Clouds,broken clouds,04d
1618696800,2021-04-17 22:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.77,283.09,283.71,287.59,1022,,,87,4.1,300,,,,,83,803,Clouds,broken clouds,04d
1618700400,2021-04-17 23:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.16,285.36,285.25,289.348,1022,,,83,3.1,300,,,,,0,800,Clear,sky is clear,01d
1618704000,2021-04-18 00:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,289.15,287.29,286.908,290.93,1022,,,72,3.1,290,,,,,0,800,Clear,sky is clear,01d
1618707600,2021-04-18 01:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,290.31,286.99,286.35,292.59,1021,,,66,5.1,290,,,,,0,800,Clear,sky is clear,01d
1618711200,2021-04-18 02:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,290.75,288.1,288.45,292.115,1021,,,69,4.6,280,,,,,62,803,Clouds,broken clouds,04d
1618714800,2021-04-18 03:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,290.88,286.73,288.75,292.59,1020,,,68,6.7,260,,,,,62,803,Clouds,broken clouds,04d
1618718400,2021-04-18 04:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,291.12,288.03,288.75,292.15,1019,,,66,5.1,260,,,,,62,803,Clouds,broken clouds,04d
1618722000,2021-04-18 05:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,291.27,289.13,288.15,292.15,1019,,,64,3.6,280,,,,,0,800,Clear,sky is clear,01d
1618725600,2021-04-18 06:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,291.07,289.78,288.85,292.15,1019,,,67,2.6,250,,,,,0,800,Clear,sky is clear,01d
1618729200,2021-04-18 07:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,290.06,287.34,288.15,291.48,1019,,,71,4.6,260,,,,,0,800,Clear,sky is clear,01d
1618732800,2021-04-18 08:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,288.84,287.13,286.48,290.93,1019,,,76,3.1,280,,,,,100,804,Clouds,overcast clouds,04n
1618736400,2021-04-18 09:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,288.51,287.64,286.35,290.37,1019,,,80,2.1,300,,,,,100,804,Clouds,overcast clouds,04n
1618740000,2021-04-18 10:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.26,285.84,284.95,289.824,1019,,,83,2.6,310,,,,,100,804,Clouds,overcast clouds,04n
1618743600,2021-04-18 11:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.96,286.38,284.65,289.26,1019,,,86,1.5,300,,,,,0,800,Clear,sky is clear,01n
1618747200,2021-04-18 12:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.35,285.8,283.75,289.027,1019,,,90,1.5,320,,,,,0,800,Clear,sky is clear,01n
1618750800,2021-04-18 13:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.06,285.28,283.85,289.027,1019,,,87,1.5,340,,,,,0,800,Clear,sky is clear,01n
1618754400,2021-04-18 14:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.56,284.54,283.05,288.278,1018,,,85,1.5,330,,,,,83,803,Clouds,broken clouds,04n
1618758000,2021-04-18 15:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.92,283.69,282.59,287.59,1018,,,84,1.5,340,,,,,83,803,Clouds,broken clouds,04n
1618761600,2021-04-18 16:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.5,283.17,282.95,287.59,1018,,,84,1.5,340,,,,,83,803,Clouds,broken clouds,04n
1618765200,2021-04-18 17:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.77,281.7,282.05,287.277,1017,,,89,2.6,360,,,,,0,800,Clear,sky is clear,01n
